-299,0.000000000000000000e+00,0.000000000000000000e+00
-298,0.000000000000000000e+00,0.000000000000000000e+00
-297,0.000000000000000000e+00,0.000000000000000000e+00
-296,0.000000000000000000e+00,0.000000000000000000e+00
-295,0.000000000000000000e+00,0.000000000000000000e+00
-294,0.000000000000000000e+00,0.000000000000000000e+00
-293,0.000000000000000000e+00,0.000000000000000000e+00
-292,0.000000000000000000e+00,0.000000000000000000e+00
-291,0.000000000000000000e+00,0.000000000000000000e+00
-290,0.000000000000000000e+00,0.000000000000000000e+00
-289,0.000000000000000000e+00,0.000000000000000000e+00
-288,0.000000000000000000e+00,0.000000000000000000e+00
-287,0.000000000000000000e+00,0.000000000000000000e+00
-286,0.000000000000000000e+00,0.000000000000000000e+00
-285,0.000000000000000000e+00,0.000000000000000000e+00
-284,0.000000000000000000e+00,0.000000000000000000e+00
-283,0.000000000000000000e+00,0.000000000000000000e+00
-282,0.000000000000000000e+00,0.000000000000000000e+00
-281,0.000000000000000000e+00,0.000000000000000000e+00
-280,0.000000000000000000e+00,0.000000000000000000e+00
-279,0.000000000000000000e+00,0.000000000000000000e+00
-278,0.000000000000000000e+00,0.000000000000000000e+00
-277,0.000000000000000000e+00,0.000000000000000000e+00
-276,0.000000000000000000e+00,0.000000000000000000e+00
-275,0.000000000000000000e+00,0.000000000000000000e+00
-274,0.000000000000000000e+00,0.000000000000000000e+00
-273,0.000000000000000000e+00,0.000000000000000000e+00
-272,0.000000000000000000e+00,0.000000000000000000e+00
-271,0.000000000000000000e+00,0.000000000000000000e+00
-270,0.000000000000000000e+00,0.000000000000000000e+00
-269,0.000000000000000000e+00,0.000000000000000000e+00
-268,0.000000000000000000e+00,0.000000000000000000e+00
-267,0.000000000000000000e+00,0.000000000000000000e+00
-266,0.000000000000000000e+00,0.000000000000000000e+00
-265,0.000000000000000000e+00,0.000000000000000000e+00
-264,0.000000000000000000e+00,0.000000000000000000e+00
-263,0.000000000000000000e+00,0.000000000000000000e+00
-262,0.000000000000000000e+00,0.000000000000000000e+00
-261,0.000000000000000000e+00,0.000000000000000000e+00
-260,0.000000000000000000e+00,0.000000000000000000e+00
-259,0.000000000000000000e+00,0.000000000000000000e+00
-258,0.000000000000000000e+00,0.000000000000000000e+00
-257,0.000000000000000000e+00,0.000000000000000000e+00
-256,0.000000000000000000e+00,0.000000000000000000e+00
-255,0.000000000000000000e+00,0.000000000000000000e+00
-254,0.000000000000000000e+00,0.000000000000000000e+00
-253,0.000000000000000000e+00,0.000000000000000000e+00
-252,4.840392274005908167e-10,0.000000000000000000e+00
-251,0.000000000000000000e+00,0.000000000000000000e+00
-250,2.701711859354676145e-08,0.000000000000000000e+00
-249,0.000000000000000000e+00,0.000000000000000000e+00
-248,6.961043111527752703e-07,0.000000000000000000e+00
-247,0.000000000000000000e+00,0.000000000000000000e+00
-246,1.359584394686994803e-05,0.000000000000000000e+00
-245,0.000000000000000000e+00,0.000000000000000000e+00
-244,2.275075986241692526e-04,0.000000000000000000e+00
-243,0.000000000000000000e+00,0.000000000000000000e+00
-242,3.122277923032373750e-03,0.000000000000000000e+00
-241,0.000000000000000000e+00,0.000000000000000000e+00
-240,3.386203178179583717e-02,0.000000000000000000e+00
-239,0.000000000000000000e+00,0.000000000000000000e+00
-238,1.647245763827726583e-01,0.000000000000000000e+00
-237,1.721904309563489222e-01,0.000000000000000000e+00
-236,0.000000000000000000e+00,0.000000000000000000e+00
-235,3.844097778420574230e+01,0.000000000000000000e+00
-234,6.425572410392089751e+02,0.000000000000000000e+00
-233,1.285378606870736803e+03,0.000000000000000000e+00
-232,1.925921505560065498e+03,0.000000000000000000e+00
-231,2.565764095318586897e+03,0.000000000000000000e+00
-230,3.206066887309623780e+03,0.000000000000000000e+00
-229,3.846227732740246665e+03,0.000000000000000000e+00
-228,4.486404799196258864e+03,0.000000000000000000e+00
-227,5.126560454868325905e+03,0.000000000000000000e+00
-226,5.766776750030555377e+03,0.000000000000000000e+00
-225,6.406939426533975166e+03,0.000000000000000000e+00
-224,7.047148982617104593e+03,0.000000000000000000e+00
-223,7.687310825156288956e+03,0.000000000000000000e+00
-222,8.327477325468364143e+03,0.000000000000000000e+00
-221,8.967684914665309407e+03,0.000000000000000000e+00
-220,9.607848469535398181e+03,0.000000000000000000e+00
-219,1.024801303610733521e+04,0.000000000000000000e+00
-218,1.088822334988035800e+04,0.000000000000000000e+00
-217,1.152838607469659837e+04,0.000000000000000000e+00
-216,1.216854622515752635e+04,0.000000000000000000e+00
-215,1.280876555195768196e+04,0.000000000000000000e+00
-214,1.344887704872671929e+04,0.000000000000000000e+00
-213,1.408939247586944111e+04,0.000000000000000000e+00
-212,1.472799918106939003e+04,0.000000000000000000e+00
-211,1.537542792445956547e+04,0.000000000000000000e+00
-210,1.598355597410470909e+04,0.000000000000000000e+00
-209,1.683389899556460659e+04,0.000000000000000000e+00
-208,1.815415506699644538e+04,0.000000000000000000e+00
-207,1.941755085655690709e+04,0.000000000000000000e+00
-206,2.072839643560722470e+04,0.000000000000000000e+00
-205,2.183206405810808792e+04,0.000000000000000000e+00
-204,2.243923059807064055e+04,0.000000000000000000e+00
-203,2.308973622322619485e+04,0.000000000000000000e+00
-202,2.372691663873494326e+04,0.000000000000000000e+00
